Kb3cwTfSOjw,Wow.,48993559,,"Published on Dec 23, 2018",,iYJoahPxhR8,"['r7Rn4ryE_w8', '0tTn95TLIaw', 'esh8mNoPxGE', 'Xs7oMbBYRYc', 'M6jOHiK3vxI', 'jONxrPmIUVY', 'yYU5SO_UXmA', 'd1wy6LWfHAs', 'OhqyRJtv3K0', '-kQVnqVwz_A', 'ykMHDKB0-1o', 'L-9hdOGwf3E', 'HQHpygX3vfs', '9mahKFNuHqM', 'nNpEE7bq6GQ', '4nbYqWVXp7Q', 'XhTHyIgQ_U']"
taD9hqwCb1o,"The Good Life Radio x Sensual Musique • 24/7 Live Radio | Deep & Tropical House, Chill & Dance Music",,,"Started streaming on Apr 14, 2019",Music,KBoBIrqwf8o,"['EFIotmFi5Sk', 'itonFgazTyA', 'rIzDYaWTJzY', '8zSuNn6Xbyo', 'kGKkUN50R0c', 'jnGUs3jCb_I', 'D-d7u6fnEI', '0D0LMWf93pU', 'KEbLXUBf6Vo', 'lZOgjUfGTWA', 'KAsUEZU3meI', 'MizPu-dTPQU', 'r7-xpJE5I9A', 'HKU96i_Qh8Y', 'lSJLhaShOOM', 'WTvWV2RKjz0', 'iyk7BFpjf8', 'yt3IDmhUM7E']"
1sL9JWn7H7E,Lil Tecca - Ransom (Lyrics),854804,,"Published on May 25, 2019",People & Blogs,iTpKGonjYRY,"['4NViHyjrNHw', 'fjUGC8g4GOE', 'Gbr4igAvbgE', 'mj6o6EypSvw', 'N2Y2vQ-1m7M', 'QumPpMqaxxo', 'oiR9dNwbN0', 'O0JlPVPCfms', '9S3c-MQq2I0', 'g-uW3I_AtDE', 'nceqQyqIa5o', 'fcWr1Bd0Vuk', 'EyBooxCkF3A', '4tWkTru89Fw', '1XzY2ij_vL4', 'EWdIElQUI_4', 'b3lH6CULHD0']"
ogCcy6gliLs,CFN58Baby T x Quin NFN x DJ - KnockOut (Official Music Video) [1041 Premieres👨🏾‍💻],1832341,,"Published on Jan 17, 2019",Entertainment,N9x4Qjb4Mms,"['L1_Y2j82keQ', '0h9V2HIPlQo', 'r7iTqdSf8kE', 'F4oGd60G--Q', 'jd-VdQNRUHs', 'iPI6-dGiO9M', '-0nAhQKm3RQ', '_RXeUDPcly4', 'zbZ3WhTBWc', 'NBGYgIKlyks', 'H2GypfzjyfY', 'OEamCUjEhNc', 'YC8NmE3H-zs', 'R9RtTGzs5EE', 'PgFXxh53zxg', 'XlS7Q0yR-Sc', '5EtO5Y3w-c4']"
wURRfq48tLw,Tay Money ft. Quin NFN - Phone Talk (Official Music Video),538123,,"Published on Feb 8, 2019",Entertainment,N9x4Qjb4Mms,"['TJb_4-OPPe8', '8ok7BnL1F3U', 'k-yJVUsbe_c', 'ew217R-yIXY', 'jd-VdQNRUHs', 'pwBFOuCrdr4', 'FYLwW1Vx0bM', 'HxsEW4AjjhI', '6L_k74BOLag', 'PHoc1rTERTM', 'ih7f-Di00Sg', 'emxxQZ7hoOE', 'j5TxBUshHCc', 'F80BkeKB0A', 'i_vMte-NHkY', 'QnrRV9WCHDA', 'NsP3Z75ErPE']"
MyhgbJTDkZQ,Quin NFN - Gang Shit,2157866,,"Published on Aug 11, 2018",Music,PgFXxh53zxg,"['Z_gwYW08wCs', 'jd-VdQNRUHs', 'NBGYgIKlyks', 'Hz134EfNByY', 'kUtbMYkBWHE', 'YQ18ULgXzl0', 'YoF8WQ5ENmI', 'R9RtTGzs5EE', 'btOx9_UpDCM', 'zbZ3WhTBWc', 'V2btduSyEqE', 'Rr2IC5o_LyY', 'CJOZc02VwJM', '_qsypojXYfU', 'IqPxaPgtJO8', 'bPocLW4cS-U', 'YxaCsbLBxOM']"
-UbbW-Sl8tE,Camila Cabello - Crying In The Club (Lyrics),27438053,,"Published on May 19, 2017",Music,M1qDPtyrwrw,"['Wg92RrNhB8s', '8WJCJTgwCP0', 'RhJ_iVS_mio', '5Wiio4KoGe8', 'R9oYAk5Vfqw', 'lznpxNGFGQ', 'xrbY9gDVms0', 'WfjlIMiqBg', 'jLNrvmXboj8', '1ekZEVeXwek', '8JnfIa84TnU', 'oZvKJl1kK8g', 'KFof8aaUvGY', '5JD1dfj_c', 'x3bfa3DZ8JM', 'HCjNJDNzw8Y', 'X930_IyhGfo', 'ffxKSjUwKdU']"
NBGYgIKlyks,Quin NFN - ZEZE remix,1451717,,"Published on Nov 11, 2018",Music,N9x4Qjb4Mms,"['AmGti20smKo', '1elwg_SMsXQ', 'qVxsJp5KeKs', '6jEgUCEi_w', 'jd-VdQNRUHs', 'ALimx-H8C6s', 'MyhgbJTDkZQ', '7dE8H01oYpc', 'xjJmhKkapbo', 'o_TjC1c3Q6Q', 'TJb_4-OPPe8', 'FMqVnw4wrt8', 'VGz7Xzt0GY0', '3xqm1TKtkg4', 'sZh-Yp5azEQ', 'kUtbMYkBWHE', 'PgFXxh53zxg']"
sMrruvN56HA,Magnolia,2799450,,"Published on Nov 3, 2018",,SMNFIZ2pg0o,"['XNpGNykVZ6U', 'euzE4-HXDg', 'gPFIBw_ht5A', 'MNfl-HQkrKk', '4H7l0HjAxd4', 'EtqFWKKbbM', '9S3c-MQq2I0', 'QA27OYutm9M', '82TZ46dFaTY', 'zHXwcFLKrhE', 'ZigwGPcsdr0', '9L-pHRITk0g', 'JFOiJ5ZvQlE', '9mahKFNuHqM', 'i1qNd9FHwgk', 'VAybGW3DI9Q', 'Fb3j_yuFh1s', 'IYy_5nV0Q2s']"
ywFtslLnLTA,Lauv - I Like Me Better (1 HOUR VERSION),2499186,,"Published on Jun 2, 2017",People & Blogs,foMrobSbls0,"['-xAyV5XeT7E', 'OzbPOJYFb8', 'p856dtR4mms', '3Wf29RiKp70', '9k-zRrTGAqU', 'CgPLh7VM1U', 'HNSzNlgRZA', '8MPbR6Cbwi4', 'z40AsHrVJEo', 'uy2xxRSUguw', 'lSJLhaShOOM', '0yoLVbUf5sA', '4EAyHjDVFgs', 'MizPu-dTPQU', 'kRaonqJXNoY', 'KCCqqPqDqSY', 'KdoiplHTHwc', 'TJg-nqmlIOo', 'P5IDbfIPYL8']"
Z25aDKQ7Ojw,P!nk - Hurts 2B Human ft. Khalid,7150714,,"Published on Sep 17, 2019",Music,J1OsKJW51HY,"['9-lkv7YakGQ', '_KSKeR2juTI', 'OXZkm9p_zY', 'PA8EvexcSIA', 'NbGOfep7Mgc', 'dTYOkcRH220', 'Nym5stAJAt8', '_LwX7GCE5rI', 'NJWIbIe0N90', 'zABLecsR5UE', '-BjZmE2gtdo', '5JD1dfj_c', '2HMCvRGraMw', '_cmORZMgv6I', 'I-QfPUz1es8', 'PmYypVozQb4', '8MPbR6Cbwi4', 'Eb5gNsmGJ8']"
WY85QiFbfdY,Fabolous ft. Tamia ‎- So Into You,2166016,,"Published on Jun 28, 2019",Music,z4gXkpt6jPE,"['VpvyG2NrS1Y', 'jI-w4gvkCkQ', 'r0cnQuHLUDU', '4VblcPN0eYw', 'VrV2zGcsoxU', 'R8iqEfje7Aw', 'W2mEjkBmDQo', 'HuxhQvL-i74', '35rNEBNiO4', 'm60XKqEEnfg', 'mNcaeJtWSow', 'Z6NzwMif0fA', 'nY-Xk3sGr6Q', 'pV9L70wzOvo', 'GodgE0hw6PM', 'LmmcpA7Hlyw', 'zyz1oAHY-_g', 'Vh2I2HabjEM']"
1ekZEVeXwek,Ariana Grande - Into You,720462238,,"Published on May 23, 2016",Music,Wg92RrNhB8s,"['5JD1dfj_c', 'ffxKSjUwKdU', '3AtDnEC4zak', 'FLhmxjrWxQc', 'KEI4qSrkPAs', '5Wiio4KoGe8', '-QTNFALG3U0', 'mWFaxs-KvMY', 'Eb5gNsmGJ8', '_sV0S8qWSy0', 'lznpxNGFGQ', 'PmYypVozQb4', '8SeRU_ZPDkE', 'kd7scouiuI', 'lf_wVfwpfp8', 'PT2_F-1esPk', 'x3bfa3DZ8JM']"
pKrVAznccZ0,"Da Brat, Tyrese - What'chu Like (Official Video)",6255775,,"Published on Nov 17, 2012",Music,W2mEjkBmDQo,"['Bww7yknbnVU', 'r0cnQuHLUDU', 'LthQLQMilvo', 'En3IgstEmcU', 'C3DNqEAXel0', '9UCY_U4QwqI', 'EDExY9TK9Ow', 'LlZydtG3xqI', 'le0BOGFGQ6M', 'k_C_nhzdNFI', 'kUGSClcdgFs', 'zSYDbpOuYUE', 'IgOL21S98o', 'D30u9m-nEoo', '6iHJ4ci7y-o', '4A5OHPLyW3s', '5cXGtneAmps']"
Sya7meavGmo,Camelot,778408,,"Published on Sep 12, 2019",,lRDQXiM_ijI,"['_IPU3LH_JV0', 'OKXaY4oTiHM', 'fCTe7JEAxfM', 'bG_NI-cCxDs', '8Gv-FJ2SwvQ', 'qZ0ZDWlz28', 'T3xLwF0M09g', 'kwD8NE30aEI', 'sz_AKZNXoc', 'Zm5I3H5t7KI', 'YeRrpG7fi2s', 'THcVOf1kNh0', 'Qx2RWC0K7Yo', 'IYy_5nV0Q2s', 'g-uW3I_AtDE', 'zWGgNsn0OY']"
frvg9hfJYBo,mario winans - i don't wanna know,37986117,,"Published on Dec 28, 2005",Music,r0cnQuHLUDU,"['H64QG4UsrGI', 'jI-w4gvkCkQ', 'zDKO6XYXioc', 'NVVFvKYUAlo', 'W2mEjkBmDQo', 'rp4UwPZfRis', '4VblcPN0eYw', 'nPLV7lGbmT4', 'LmmcpA7Hlyw', '0tcDXJfAFVw', 'VsOPVCK745I', 'zyz1oAHY-_g', 'zXYb1OMhwBA', '6ar-7XfCUMo', 'WY85QiFbfdY', 'fFror-xtYCw', '4zAThXFOy2c']"
kwEZRPkAAu8,Next - Too Close,72310210,,"Published on Nov 7, 2009",Music,GFZq4od-VQ,"['Bww7yknbnVU', 'r0cnQuHLUDU', 'W2mEjkBmDQo', 'zDKO6XYXioc', 'KdhbLJ8vo-o', 'RxITI3A2KWA', 'DBUz2nkOKsc', 'DM-XA0-8g4', 'HX8Fn9hDpkI', 'Ry6XUsow4Vg', 'Um99r6sgspY', '4vaN01VLYSQ', '0Ogs_NsXh58', 'BxOjTTlu6Cc', '6iHJ4ci7y-o', 'D30u9m-nEoo']"
YqunQaPQumk,Katy Perry - Small Talk (Official),18904793,,"Premiered Aug 30, 2019",Music,Eb5gNsmGJ8,"['PA8EvexcSIA', '5JD1dfj_c', '_KSKeR2juTI', '_LwX7GCE5rI', '5Wiio4KoGe8', '-QTNFALG3U0', '8MPbR6Cbwi4', 'nDzhoofkRJI', 'PmYypVozQb4', 'YysWbPzkgpo', 'Um7pMggPnug', 'qolmz4FlnZ0', 'I-QfPUz1es8', '8gsGhdZDC-0', '-BjZmE2gtdo', 'kBNt8hYvn8A', '45NXAqw4MHI']"
HLToFiqDHF0,"2Pac - All About U (feat. Nate Dogg, Snoop Dogg, YGD)",5780340,,"Published on Apr 25, 2009",Music,epfac9Y2e8,"['zSzaplTFagQ', 'KhwbqzpZWBY', 'LcF2KUJVdLE', '7BvoNcodv7o', 'Iyo65a7FecQ', 's38O65mUotU', '-X0dN9qmY78', 'HSC9cgvtkRs', 'u20QvrZZog0', 'Ddww8IfRsvg', 'L8nunUIi-U', '_JZom_gVfuw', 'md15-bpJpdY', 'd-ELnDPmI8w', '9noL7HHBSxU', '1vN85NX6-vk', 'e_XA7pNQHA']"
whdtkmMk7gg,Dru Hill In My Bed so so def remix FULL SONG,1959587,,"Published on Jul 7, 2009",Music,D30u9m-nEoo,"['W2mEjkBmDQo', '_Ixip0K2r10', 'THtqUDitQ4I', 'qoz8M-6pe1Y', 'iYGfCZrC9Qk', 'EjW7WzozgI0', 'RxITI3A2KWA', 'r0cnQuHLUDU', '6TLxUAa3lb0', 'iaLbO6VszZU', 'zDKO6XYXioc', 'EscU_OGwLBU', 'Y7JsBy0nxdw', 'pKrVAznccZ0', 'BxOjTTlu6Cc', 'znlFu_lemsU', 'HX8Fn9hDpkI', 'CgiX53hjAPc']"
jI-w4gvkCkQ,Twista - Slow Jamz (Feat. Kanye West & Jamie Foxx),6742479,,"Published on Dec 12, 2012",Music,zSYDbpOuYUE,"['VrV2zGcsoxU', 'Qc4G6tOgOYI', '4VblcPN0eYw', 'W2mEjkBmDQo', 'mqpwDJpI3Rc', 'm60XKqEEnfg', 'MKOT6teSarY', 'nDh0JhmaFw', '8kyWDhB_QeI', 'GDtn_FtU614', 'FEKEjpTzB0Q', '82t_UOMHPJY', 'gWju37TZfo0', 'J7k0XZqdaU', 'y5wACa582Uo', 'VpvyG2NrS1Y', 'ila-hAUXR5U']"
EQ51hgSxEaI,Jonas Brothers - Only Human (Audio),12841118,,"Published on Jun 6, 2019",Music,VKC_hzJ3jzg,"['5Wiio4KoGe8', 'YysWbPzkgpo', 'bi70fR-r8pc', '5JD1dfj_c', 'bIcYFbUMB_8', 'Gv2txA_w204', 'Jqs5EaAaueA', 'NpYHvsJWN9M', 'zABLecsR5UE', 'iE3WKbLFomI', 'Nym5stAJAt8', '_LwX7GCE5rI', 'Z25aDKQ7Ojw', 'Tztc73r8348', 'kBNt8hYvn8A', '74yb9E3WY1I']"
cH4E_t3m3xM,"Selena Gomez, Marshmello - Wolves (Official Music Video)",335384229,,"Published on Nov 18, 2017",Music,9h30Bx4Klxg,"['NZKXkD6EgBk', 'CnAmeh0-E-U', 'BVGlBWQzuc', 'Pkh8UtuejGw', '9SRxBTtspYM', '8e4f9f-j-5Y', '3AtDnEC4zak', '725WlG1idPc', 'A9hcJgtnm6Q', 'Dkk9gvTmCXY', 'u3VTKvdAuIY', 'VY1eFxgRR-k', 'k2qgadSvNyU', 'KfXvjxbRhZk', 'HHP5MKgK0o8', 'nfs8NYg7yQM', 'ij_0p_6qTss']"
hIngjgehvBg,2Pac - Me and My Girlfriend (Music Video),2759159,,"Published on Dec 10, 2011",Music,WfH2gAIMR4I,"['X203WIT3mYk', 'EscU_OGwLBU', 'RaarRogvesU', 'gOMhN-hfMtY', 'Wg2W-qC_7kc', 'VsOPVCK745I', '6zfxOZBUq84', 'f03QKmXZr0k', 'NVVFvKYUAlo', 'u20QvrZZog0', 'Gh_TqIjri6Y', '8WYHDfJDPDc', 'HaTgQkG3Mmc', '6r4abhWnW-Y', 'k4cxe-vnPl4', 'HSC9cgvtkRs', 'GFeYgWISMgw', 'OeJW3PYNYRk']"
6JP-mrGFKKM,"YoungBoy Never Broke Again & Birdman ""Ride"" (WSHH Exclusive - Official Music Video)",23295959,,"Published on May 10, 2018",Music,SKexLz5QRN0,"['iX9ICUr1yEw', 'CmC3WFMnOws', 'IAXJrhSG5PI', 'Rsgl14UQHDQ', '2nDxtjFOsmA', 'SdMW1Ya0nHM', 'Iq09Yf0G6wc', 'pwBFOuCrdr4', 'AmGti20smKo', 'd-2KRSezHb0', 'rfSVJvNPJ3M', 'oOni4BMeMp0', 'P5wiKtjcXRc', 'nQ1mmVG-G1g', 'jWu_GqHxmWQ', '0GbwYFqN1iE', 'gwiZhZSS-wk']"
GzjTHCpOtPQ,YoungBoy Never Broke Again - Drawing Symbols (Official Video),94729654,,"Published on Aug 14, 2018",Film & Animation,OjAJl5IkJXQ,"['jWu_GqHxmWQ', 'iX9ICUr1yEw', 'CmC3WFMnOws', 'zYbExfVIY', 'IAXJrhSG5PI', '0__jvQI_2UY', 'DzKLPEmLFYc', 'Iq09Yf0G6wc', 'nQ1mmVG-G1g', 'gwiZhZSS-wk', 'It-TJI9r6Sc', 'pwBFOuCrdr4', 'AmGti20smKo', '9kL0oZAhsw', 'EdA7CNt-DsY', 'P5wiKtjcXRc', 'bB6uYr599qE']"
h7CcA6ZlbGE,Birdman - Balla Blockin (Official Video),3905249,,"Published on Sep 15, 2016",Music,3kiSbRg2zRU,"['ETfk-uDd6rY', 's8QSTerhk8E', '-HmtzK0VDio', 'W4OR2_ZCdIs', 'iX9ICUr1yEw', 'kFHQzwNMo_Q', 'ja-BwT0JsFQ', '6cOjnTHQLGM', 'll5CJ8YsPLo', '5-mKQeiCJIw', 'gI8JrMnG-_M', 'o5rhDamxQUg', 'Rsgl14UQHDQ', 'CqQ_GzcjXHU', 'Fy1cGEYM4o', 'CdzN5qxz5yU', 'p7Aw7ZfHozk']"
Dsp_8Lm1eSk,Shakira - La Tortura (Official Music Video) ft. Alejandro Sanz,458339211,,"Published on Oct 2, 2009",Music,6Mgqbai3fKo,"['DUT5rEU6pqM', 'yv-DcNTOMp4', '8C6xDjQ66wM', '5AqsAvXVf6Q', 'bHHtLDavA1A', 'p47fEXGabaY', 'iy4mXZN1Zzk', '8Rwz6zBJSE', 'CvBfHwUxHIk', 'SHq2qrFUlGY', 'NUsoVlDFqZg', '1DhA69K3fZ4', 'kJQP7kiw5Fk', 'AQZPBwz2CI', 'QrOe2h9RtWI', 'C7ssrLSheg4', '9sg-A-eS6Ig', 'eRHyjj34ZE']"
3KL9mRus19o,"Blackstreet ft. Dr. Dre, Queen Pen - No Diggity (Official Video)",198684314,,"Published on Oct 8, 2009",Music,zJ7STm0D47o,"['znlFu_lemsU', 'NVVFvKYUAlo', 'Bww7yknbnVU', 'OeJW3PYNYRk', 'HSC9cgvtkRs', 'T6QKqFPRZSA', 'RaarRogvesU', 'fPO76Jlnz6c', 'DBUz2nkOKsc', '0hiUuL5uTKc', 'y6_gCYnD2cE', '3Wf29RiKp70', 'eEJ2b6IaGWU', '4vaN01VLYSQ', 'Wt88GMJmVk0', 'VpvyG2NrS1Y', 'FrLequ6dUdM']"
BusWtXjkufQ,Nipsey Hussle - Been Down feat. Swizz Beatz (Official Video),2157580,,"Published on Feb 13, 2018",Music,iYC9iMTC5QM,"['TmPHy3wwdLA', 'iX9ICUr1yEw', 'kqx1FdoEY8', '_RXIH8WZzQU', 'AVrNHI4RdPM', '5EDC_dAAqD0', '-HmtzK0VDio', 'CTyRUel1xFY', 'n9Gzq96gyDs', '7-PjqUxaCvc', '9S1Gc1nSXd4', 'rQEuF5QI0Q8', 'LAJkL4dZpzk', 'ZyGojDe_DI0', 'nhcDl3S5sXQ', 'RXmfYM6dSFg']"
6kGIeBMbX9Y,Method Man & Redman - How High Part 2,8415957,,"Published on Nov 24, 2017",Music,WCYy8jpp7R8,"['R-oHMO6054o', 'GFOtRrFH3z0', '2KuWluG0_VQ', 'W3w49zHXzco', '0IAWh38EO9k', 'ezo2Vxf2foA', 'qJxk1leG1wY', 'zNByABjotAc', 'Ujqcr25-WCk', '0ryDAtiRfK0', 'yo-OfQ3VQWw', 'xp09snLms5E', 'OTtYQp3-Pv4', '9vAmKdgrLf8', 'MWjVlMwfPxw', 'PEnwXYJcSZc', 'fy9MvMnyCg']"
dTYOkcRH220,"Kygo, Whitney Houston - Higher Love (Audio)",27099482,,"Published on Jun 27, 2019",Music,zaIsVnmwdqg,"['0KX5M7DedeI', 'PA8EvexcSIA', 'fn_amMJehPU', '9zbdAzEkIgY', '2ucAkn5DjHM', 'FMmDdTGrS38', 'GLq6uMwrY', '-fjmSE9Ez6w', '3Wf29RiKp70', '5JD1dfj_c', '0s7pKFWLgWk', 'D5drYkLiLI8', 'eH3giaIzONA', 'WqPnZ4I9IdU', '99RW9NcoLwo', '9Sc-ir2UwGU', 'MFdzgnMOmlw']"
mSx-dRURkKc,Jonas Blue - What I Like About You ft. Theresa Rex,17986031,,"Published on Apr 26, 2019",Music,BQogzYUoQWU,"['ontU9cOg354', '50LLBCB1n4M', 'btrzs54s1Rc', 'VQ1a4SuXIiw', 'qC_SxaXL8bs', 'KfXvjxbRhZk', 'BVGlBWQzuc', 'qPTfXwPf_HM', 'I-VsisgVkHw', 'ZMK42pj7830', '3XCVM3G3pns', 'JR49dyo-y0E', 'jbN12Apc-WY', 'JxzKNHfNRdI', 'dTYOkcRH220', 'LOUgsAmD51s', 'QShq1KGbEOk']"
iQkUzCPSXQc,"Jax Jones, Years & Years - Play (Live Session)",6382429,,"Published on Dec 6, 2018",Music,-rey3m8SWQI,"['GzU8KqOY8YA', '9Sc-ir2UwGU', 'jfreFPe99GU', 'Ey_hgKCCYU4', 'KBoBIrqwf8o', 'ir6nk2zrMG0', '0s7pKFWLgWk', 'YuPzpoC3QNc', 'OOevVQwQ-LM', 'Mo4cmTaEDIk', 'Sc97AUImI04', 'Z0atZQSUE80', 'GnwoXZOgkac', 'zaIsVnmwdqg', 'b4Bj7Zb-YD4', '77RmU8QcM4k', 'PKB4cioGs98']"
SSoUDpvup6A,Nipsey Hussle - Heaven or Hell (Ft. J. Cole & Guordan Banks) | @DJQuan718 @Jon804 Remix,3822325,,"Published on Nov 12, 2013",Music,nhcDl3S5sXQ,"['iYC9iMTC5QM', 'i8BUHO_CuPM', '7rGkJNQMw4', 'W1vHVOYm4wQ', 'iX9ICUr1yEw', '_RXIH8WZzQU', 'WDPhBAdZgfU', 'pwBFOuCrdr4', 'NAoiRMC_5F8', '8IqwlzF4bok', 'AVrNHI4RdPM', '333GM-zli8U', 'RignVkXA6aA', '-HmtzK0VDio', '9Tl2QqizAy0', 'l339Nv1tTC0', 'FBEZddpC5w']"
jfreFPe99GU,"Jax Jones, Martin Solveig, Madison Beer - All Day And Night (Late Night Session)",36903423,,"Published on May 7, 2019",Music,GnwoXZOgkac,"['9TQKyDD9Yig', 'dTYOkcRH220', '9zbdAzEkIgY', 'RhghZPu0UtY', '0s7pKFWLgWk', 'FWxNpgWcUSA', 'i4nxhPQL66U', 'ir6nk2zrMG0', 'LQ7R9zHeDy8', 'kBNt8hYvn8A', '8JnfIa84TnU', 'PlRbnlDloUc', 'iQkUzCPSXQc', 'I-VsisgVkHw', 'uVWlOmBqd7s', 'lJOLxSaEffo', 'KWjV25q34Hw']"
kkLk2XWMBf8,"Calvin Harris, Sam Smith - Promises (Official Video)",138832229,,"Published on Sep 4, 2018",Music,DkeiKbqa02g,"['93ASUImTedo', '-fjmSE9Ez6w', 'dTQMd2I3drE', '5JD1dfj_c', 'BVGlBWQzuc', 'Kt-tLuszKBA', 'b4Bj7Zb-YD4', 'qFLhGq0060w', 'XCQK6LmhYqc', 'ir6nk2zrMG0', 'isytnSTgLk', 'JR49dyo-y0E', '8JnfIa84TnU', 'nCkpzqqog4k', 'fB63ztKnGvo', 'fjMygTeZf1I', 'lp-EO5I60KA']"
heFh5aQjwtI,"Right Hand To God - Nipsey Hussle, Victory Lap [Official Audio]",6815029,,"Published on Feb 15, 2018",Music,mF2BXkkJxgk,"['1j2qkq0TwOE', 'W_T2k0ViSp8', 'NRwGPn_1GaI', 'g4sPc2rX6KM', '_YsjCb3UuNs', '5EDC_dAAqD0', 'r5ujo7icpH8', 'PAcGg_4KKYs', 'r-khO73GUg', 'RdynzruivVs', 'B0Ay9UE48ic', 'AsnVxz-0Y8c', 'YqUrHLc0DqM', 'ea5_tGfEe8M', 'CTyRUel1xFY', '3iRZBIMT7QA']"
NO88taxxrZI,"Nipsey Hussle ""Clarity"" Feat. Dave East & Bino Rideaux (WSHH Exclusive - Official Music Video)",8187254,,"Published on Sep 26, 2016",Music,q_P8UMMbbdg,"['iYC9iMTC5QM', '1B8blJeToc4', 'iX9ICUr1yEw', '_6dgoeFmV0', '_rQ6bmLHkBg', 'dy5yK9yHUrc', 'eFh5aQjwtI', 'mF2BXkkJxgk', 'HkKWipHsFD4', 'rjRNybeqtkk', 'TWlgoelW08U', 'uWy6rcm1Jcg', 'xSRTVtOVQcA', 'pwBFOuCrdr4', 'GDGPEEy3SYk', 'Cb0oH4t5eu4']"
lEi_XBg2Fpk,The Chainsmokers - All We Know ft. Phoebe Ryan (Audio),263613967,,"Published on Sep 29, 2016",Music,PT2_F-1esPk,"['Lv6EV478u3U', 'QjihRb2E-YA', 'OxPv8mSTv9U', 'Io0fBr1XBUA', 'fKtY_37r1VI', '--P8HzYZ74', 'Ey_hgKCCYU4', 'owTWCbq_nSk', 'QShq1KGbEOk', 'z6nfK_zhYNk', 'HHncD0yt71c', '3AtDnEC4zak', 'YuPzpoC3QNc', '5Wiio4KoGe8', 'mBZdHuZCfic', 'D5drYkLiLI8', 'eACohWVwTOc']"
tLbke6krL_8,,,,,,,[]
hmlQOKVMOmk,Lauv - Reforget [Official Audio],3518608,,"Published on Oct 20, 2017",Music,HZoX-10-VMs,"['Tkc_9OPC20E', 'YuPzpoC3QNc', 'URLBK3nwL1I', 'bi70fR-r8pc', '_tNU6dpjIyM', 'KKzULgoggR4', 'o7iL2KzDh38', '2kFNGAEo45Q', 'qVdPh2cBTN0', 'iFPMz36std4', 'ZRcEzDtNI6o', 'r1Fx0tqK5Z4', 'HfDoQtOIUKw', 'bZTRANMcKXM', 'JZELmUooBlY', 'UhiXEgqhBWs', 'o-BODsf2T68']"
UlsgLGCVKks,NLE Choppa Runs Into Lil Baby While Shopping For Jewelry!,4337500,,"Premiered Aug 22, 2019",Entertainment,LKQFO--OlpI,"['1M2GhWcJ9Rk', 'Y2d_JooB55U', 'Ca8_HeJo13M', 'lAuZw-ZFSjc', 'jUvVYEVgPVg', '_9o4dWgscpw', 'IT4jiJ05ZLM', 'OnI1pKtZEI', 'nF2wRJjXn08', 'UOqkhnckKTM', 'j-0wDKbCYL4', '9YoJ8-O-6Ko', 'mqRy4g3Xbj8', 'ipxxC559cqI', 'BCrjYXLpJoI', 'MsubvwkH2JE', '4pRQ0jn23Q', 'jSh_GYu3SQw', 'eWNkv6QVnbA']"
jo7mkwvlR9I,Kygo - Happy Now (ft. Sandro Cavazza) [Music Video Lyrics],7720690,,"Published on Oct 26, 2018",Music,QgsrAy8oFIo,"['xitnrhcUxJs', '8Wlkpm-OqpE', 'p6ggqXM1BB8', 'KBoBIrqwf8o', 'ontU9cOg354', 'fRLcGUo-s6o', 'XUUjliDBAmk', '_tNU6dpjIyM', '5JxgDJvqGmM', 'JR49dyo-y0E', 'BVGlBWQzuc', 'BdIjIvM_JE0', 'Pkh8UtuejGw', 'dTYOkcRH220', 'b8PPap4dJog', 'Ur_tXqaNXOI', 'eLYS88I2dK0']"
QufTQDgSOTE,Ric Flair Drip,25355934,,"Published on Oct 30, 2017",,r_MM3Tw2OCE,"['NpsNGIjxAd8', 'XNpGNykVZ6U', '9bgap3QMwSo', 'M-w9tg80ZQk', 'dzmlBQmieOo', 'RABTFFdUfFs', 'jONxrPmIUVY', '9mahKFNuHqM', 'EtqFWKKbbM', '9aTocsX3WPM', '2bnMiScBRfQ', '9hJ8lLNWrM4', '1PnHB4sLqew', 'sqyNqxbCfO8', 'WSHhp-VXTZs', '4H7l0HjAxd4', 'GTexe8c0eqw']"
QA27OYutm9M,,,,,,,[]
MNfl-HQkrKk,ZEZE (feat. Travis Scott & Offset),18036560,,"Published on Oct 11, 2018",,VTd5kQhtih8,"['4H7l0HjAxd4', '7nURWl-z5D4', 'M-w9tg80ZQk', 'QufTQDgSOTE', '_PuaYfhX4RQ', 'TURhRtBsmnc', 'sqyNqxbCfO8', '2duuM9XJkNA', 'EtqFWKKbbM', 'l_lblj8Cq0o', 'XNpGNykVZ6U', 'KnZ8h3MRuYg', 's8QSTerhk8E', 'NQbkGDoD7B0', 'U68MJz9DrI4', '3NQXAYMNt_c', '6Dwm_eLkamM']"
o-BODsf2T68,Lauv - Chasing Fire [Official Audio],13926916,,"Published on Mar 28, 2018",Music,2k5w6eTxGXk,"['sZoZryCb0P0', 'HZoX-10-VMs', '5JD1dfj_c', 'bZTRANMcKXM', '_tNU6dpjIyM', 'zasec7FmhaM', 'bi70fR-r8pc', 'BFhsW0LxkOQ', 'nK_OAW47Brw', '0yW7w8F2TVA', '77RmU8QcM4k', 'HNjX6o7t6NU', '5Wiio4KoGe8', '2V8-zvxKbkQ', 'fvjpE_wFL5A', '7fzkqLozwA', 'VT_hLby9uSY', 'Tkc_9OPC20E', 'bIcYFbUMB_8']"
